2127-1,108.83967459207248,243.99469962704416,0,1.5906029506093677,0.9913863005628917
2127-2,93.87293943681944,276.1731802108382,0,1.756581307891642,0.9859384965777324
2127-3,89.52303463430233,285.52547553625,0,1.776338894557828,0.982324899118286
2127-4,84.35146920793187,296.6443412029465,0,1.8024321140905608,0.9834028542698589
2127-5,95.4393435659936,272.80541133311374,0,1.6335373317013464,0.9899993899487785
2128-1,89.0717870268616,286.49565789224755,0,1.5744799669217528,0.9840655100472872
2128-2,88.83635815547615,287.0018299657263,0,1.617382746690802,0.9848385506056989
2128-3,94.8953915762666,273.9749081110268,0,1.7311720196290965,0.9880721854627027
2128-4,92.0271074513063,280.14171897969146,0,1.6991561058907858,0.9781292111367768
2128-5,90.3908864001507,283.659594239676,0,1.551081474164422,0.985554488880784
2129-1,84.27036212872623,296.81872142323857,0,1.5594660292067035,0.9810741025502946
2129-2,94.75551709105356,274.2756382542349,0,1.5418157481433066,0.9816376473383371
2129-3,96.78985512689245,269.90181147718124,0,1.6962813563224886,0.985775567688544
2129-4,85.98814483750581,293.1254885993625,0,1.5428420059749635,0.9815684306195135
2129-5,86.40708126575173,292.2247752786338,0,1.8009364779885069,0.9811884254688316
2130-1,96.66322071017012,270.1740754731343,0,1.3770747356899384,0.9839646716580008
2130-2,92.27192755117946,279.6153557649642,0,1.6139977602018856,0.9836973989460099
2130-3,98.79218794478675,265.5967959187085,0,1.5031402150819382,0.9847061865534418
2130-4,101.11347333062719,260.60603233915157,0,1.33140536865443,0.9826777749571509
2130-5,91.58975377635376,281.08202938083946,0,1.6438867547070222,0.9831605516339044
2131-1,114.25491846451628,232.35192530129,0,1.406499803433358,0.9928060052725399
2131-2,93.09970008417555,277.8356448190226,0,1.751206684434473,0.9820582951789664
2131-3,98.04765801620604,267.19753526515706,0,1.5229769647910858,0.9829920394678413
2131-4,86.46848712643816,292.0927526781579,0,1.7518359446044465,0.9779080088136621
2131-5,92.08268297117806,280.0222316119672,0,1.684731702281778,0.985916444683219
2132-1,82.04522522833977,301.6027657590695,0,1.7579504516384148,0.9843672051852363
2132-2,89.2981475247179,286.00898282185653,0,1.308146533753956,0.9823302920666396
2132-3,85.81990078592182,293.4872133102681,0,2.0967916329241802,0.9843646497037466
2132-4,83.41134324360696,298.66561202624507,0,1.6736983199575293,0.9817717391096447
2132-5,88.4184710132672,287.9002873214755,0,1.423387643489145,0.9816143814607677
2133-1,91.93217088993377,280.34583258664236,0,1.3755437352471078,0.9812025449388221
2133-2,85.57785170224545,294.0076188401723,0,1.865161832841547,0.98603211442608
2133-3,85.89114820392511,293.334031361561,0,1.8714516898009337,0.9864140659204756
2133-4,85.76946629221075,293.59564747174693,0,1.6844086890832617,0.9840274406538947
2133-5,88.62029235694087,287.46637143257715,0,1.7792864593054585,0.9805195270167666
2134-1,89.0786533189527,286.4808953642517,0,1.7244814950870895,0.9864872213857716
2134-2,95.31427839525999,273.074301450191,0,1.7795261322730314,0.9855609842254069
2134-3,90.83463326762453,282.70553847460724,0,1.8072626245102983,0.9859878617193876
2134-4,88.89461179390614,286.8765846431018,0,1.6041989894287743,0.9849360021220928
2134-5,82.84334144533992,299.88681589251917,0,1.6553161898656603,0.9856975853246415
2137-1,85.94497821428659,293.2182968392838,0,1.6745101255876995,0.9834745232178642
2137-2,83.62832918538258,298.1990922514275,0,1.8403799142508601,0.9869881015021811
2137-3,85.7771382225821,293.5791528214485,0,1.6179056810242842,0.9849039783854762
2137-4,84.44525348415051,296.4427050090764,0,1.7773326619191414,0.9865887943968032
2137-5,81.05820322772017,303.7248630604016,0,1.7684045052658406,0.985720850701617
2127-1,101.63521071942067,259.4842969532456,0,1.5906029506093677,0.9811813577689074
2127-2,99.6847381899161,263.6778128916804,0,1.7711420210308757,0.9734764298936055
2127-3,95.83795743066194,271.94839152407684,0,1.7806740539895198,0.9761477123015273
2127-4,89.69682039912811,285.1518361418746,0,1.8008497646067712,0.9748737564024973
2127-5,90.09199078676956,284.30221980844544,0,1.9401394043119704,0.9716340629258118
2128-1,93.07747952499278,277.8834190212655,0,1.6342304199803561,0.9743622310989767
2128-2,101.05820644219807,260.72485614927416,0,1.637610810325166,0.9801383554218196
2128-3,102.39463034956336,257.85154474843876,0,1.821556046294861,0.9790318300578185
2128-4,90.87458303003045,282.61964648543454,0,1.7791113981215207,0.9766640685833741
2128-5,91.95459832620698,280.297613598655,0,1.6271785213242622,0.9775785371824632
2129-1,99.50473956982081,264.06480992488525,0,1.5913895844177195,0.9741215879975298
2129-2,93.40265523886082,277.1842912364492,0,1.5557436923742671,0.9740436121277101
2129-3,103.2253871853612,256.0654175514734,0,1.715387019745818,0.9753170182896321
2129-4,89.3738945098234,285.84612680387966,0,1.5524037084986482,0.9743385464245923
2129-5,86.81372430596755,291.35049274216976,0,1.828236610209795,0.9761072615479879
2130-1,106.47055712826815,249.0883021742235,0,1.3887632887276633,0.9782298632655861
2130-2,103.23240668627706,256.05032562450435,0,1.5568894924865424,0.978336906393191
2130-3,105.40390055411143,251.38161380866043,0,1.5413592365748032,0.9794918293336652
2130-4,112.55537079056657,236.00595280028188,0,1.278054217646446,0.9740612594357124
2130-5,95.87919765373363,271.8597250444727,0,1.576138058508272,0.9747395224719856
