1100.581,49.94087052592363
1101.174,44.95596200181103
1101.767,54.64052586015828
1102.36,32.66122789855126
1102.953,51.35140058124216
1103.546,58.711043039143306
1104.139,42.40682106983263
1104.732,50.7720671375489
1105.324,48.80896793224497
1105.917,32.846476079711465
1106.51,61.88678299174967
1107.102,57.93206120945183
1107.695,55.977958327374836
1108.287,65.69548225831295
1108.88,47.08029944497798
1109.472,44.47006562451929
1110.064,41.19594927803041
1110.657,54.589137706289875
1111.249,35.987258412925485
1111.841,52.72149399797058
1112.433,53.125176930058615
1113.025,64.19830634450705
1113.617,39.6075480432653
1114.209,68.6862344949925
1114.801,45.76769816830074
1115.393,56.51860486517853
1115.985,58.93895372092197
1116.576,60.03084211153964
1117.168,65.45673467291022
1117.76,75.21873346717916
1118.351,80.98558849527512
1118.943,93.7531258142892
1119.534,77.52550828795506
1120.126,82.63191401209497
1120.717,69.07648715088658
1121.308,78.1904853296137
1121.9,82.97185151733629
1122.491,108.75803519197234
1123.082,68.88030799078729
1123.673,90.00533572014433
1124.264,94.79978418636642
1124.855,25.263652529131605
1125.446,73.06360655479762
1126.037,68.53297873637257
1126.628,90.67176821352291
1127.218,99.14865504272075
1127.809,105.62627187951807
1128.4,103.77330343238191
1128.99,81.59174915167114
1129.581,92.07760290952433
1130.171,101.23485983153205
1130.762,100.39286569222418
1131.352,73.88893038730475
1131.943,107.38575158204662
1132.533,142.55395395386495
1133.123,122.7248882297888
1133.713,112.89855355386976
1134.303,123.07494907011915
1134.893,130.25407392259035
1135.483,122.10259392198418
1136.073,116.62050821234425
1136.663,115.80781593769348
1137.253,134.6645162420798
1137.843,135.52394160287145
1138.433,138.0527578307765
1139.022,126.25288571052329
1139.612,152.78714315775778
1140.202,144.32412223899996
1140.791,170.86572991015305
1141.38,148.4100482925778
1141.97,171.95517792432952
1142.559,196.50491977303022
1143.149,186.3888137032925
1143.738,168.61064227270003
1144.327,163.16851062571254
1144.916,199.3957512440677
1145.505,189.9590299427898
1146.094,211.85834587028398
1146.683,206.42703150826037
1147.272,235.9984193384273
1147.861,233.90584184250406
1148.45,241.14929816886706
1149.039,213.0621207992417
1149.628,217.6443088820099
1150.216,244.2310292524478
1150.805,231.48527444011165
1151.394,266.40888252674927
1151.982,240.33700662466913
1152.571,249.59933338038445
1153.159,263.53283197340807
1153.747,266.80234759252994
1154.336,268.07274369073207
1154.924,275.6809620473548
1155.512,272.9585282201199
1156.1,268.2387746950526
1156.688,297.5217006248738
1157.276,273.8073051623044
1157.864,269.7622541267076
1158.452,264.38654667080004
1159.04,263.0135152806388
1159.628,287.64315910892697
1160.216,287.27547730836955
1160.803,290.24555464519176
1161.391,270.5498811671289
1161.979,296.856879519798
1162.566,298.16828751418393
1163.154,292.14728911281486
1163.741,307.7973562551988
1164.329,292.44835771640214
1164.916,305.77041396247205
1165.503,294.4284612303502
1166.091,310.7541205416501
1166.678,292.41748518153804
1167.265,293.4168383128738
1167.852,299.7521790926867
1168.439,282.7568400113423
1169.026,299.0974868925284
1169.613,308.1074522266142
1170.2,281.7867351706291
1170.787,312.468668214927
1171.373,305.82158798775254
1171.96,332.8421475259738
1172.547,329.8653546370015
1173.133,327.89286576121503
1173.72,354.25469431551096
1174.307,308.2858345818029
1174.893,347.654596158852
1175.479,290.6926587647097
1176.066,340.39838677377406
1176.652,349.7750534131767
1177.238,349.4876852306031
1177.824,352.2029480540741
1178.411,346.2525575580521
1178.997,359.63975103042753
1179.583,362.36290632473265
1180.169,389.7553559356154
1180.755,377.48376569108495
1181.34,371.883062489326
1181.926,389.95005220556845
1182.512,354.35299955181586
1183.098,383.0919036893763
1183.683,410.5016736165501
1184.269,373.2458176807693
1184.854,378.3274835877862
1185.44,393.41019756304263
1186.025,422.4970894399928
1186.611,404.2517033106533
1187.196,384.67715114762063
1187.781,383.4385401489935
1188.367,403.86766201846035
1188.952,398.30093529974624
1189.537,394.7368139075106
1190.122,426.84196367404274
1190.707,391.6163837649631
1191.292,409.060073345875
1191.877,406.50636491573164
1192.462,427.95525764016134
1193.047,426.740084018086
1193.631,435.52901064003436
1194.216,440.3190307137404
1194.801,420.77831527255603
1195.385,426.57501759457887
1195.97,419.03949084998294
1196.554,411.50803800261815
1197.139,432.97769662278847
1197.723,463.7847519465656
1198.307,455.9277245633464
1198.892,441.40515276843803
1199.476,445.55329523524165
1200.06,453.37068583660835
1200.644,471.19065707577374
1201.228,448.679874789276
1201.812,460.5050048136809
1202.396,487.99937965219465
1202.98,486.8296651413866
1203.564,469.6625271177993
1204.148,480.8312980846524
1204.731,490.3373939400399
1205.315,455.51130932395154
1205.899,490.68779787605763
1206.482,516.2015956191215
1207.066,482.0498902813806
1207.649,472.56881701296766
1208.233,495.75558113727016
1208.816,496.27963354829194
1209.4,501.80486381986793
1209.983,514.6673719345556
1210.566,480.19910446689846
1211.149,498.400060591056
1211.732,523.270239481167
1212.315,507.4763069780413
1212.898,531.0182622558177
1213.481,555.5627711553104
1214.064,501.44316618400535
1214.647,540.3261131827032
1215.23,562.5449446588802
1215.813,559.4329931200089
1216.395,561.658253388782
1216.978,540.5513956380009
1217.561,584.7804190626912
1218.143,603.0133053844702
1218.725,564.5820625041204
1219.308,566.8187157695472
1219.89,575.7258830431574
1220.473,585.6342868700515
1221.055,617.5465276721632
1221.637,598.7946351612652
1222.219,583.0452751824002
1222.801,603.9651135806298
1223.383,580.8874828676664
1223.965,590.4790488885565
1224.547,620.4064774883675
1225.129,638.6697678454723
1225.711,624.9355858049287
1226.293,639.5372638784565
1226.875,644.1414679111065
1227.456,626.0827767102028
1228.038,677.3586925263216
1228.62,638.3037985048043
1229.201,639.25266045481
1229.782,628.2040355999843
1230.364,665.823365140596
1230.945,648.7797685460473
1231.527,661.0708000276945
1232.108,681.3655617515788
1232.689,704.3294992475469
1233.27,722.9626116982063
1233.851,700.9315649528446
1234.432,724.5696915273993
1235.013,699.2103239378273
1235.594,755.8534613667446
1236.175,703.4991029967541
1236.756,698.4805813438136
1237.337,731.7978955905285
1237.918,676.117711586184
1238.498,743.7745261066711
1239.079,753.4326721789573
1239.66,753.0933175494386
1240.24,713.4242794316954
1240.821,740.4232499815141
1241.401,740.4258601554857
1241.981,773.0976244427791
1242.562,761.1040744947904
1243.142,792.1141488544213
1243.722,757.4600415531252
1244.302,759.4750851110555
1244.882,790.4926120483915
1245.462,804.8459548852798
1246.042,787.8684461418866
1246.622,793.5600850050314
1247.202,770.587537328219
1247.782,796.2841356315994
1248.362,789.3165457686769
1248.942,790.0181002596009
1249.521,794.3898811635145
1250.101,784.0963843209197
1250.681,771.472029394067
1251.26,759.8512189818637
1251.839,828.8995403380695
1252.419,781.6159310871867
1252.998,851.3358511406454
1253.578,827.057180814988
1254.157,838.1153629908708
1254.736,840.17600622082
1255.315,825.2391096958845
1255.894,808.6380059404064
1256.473,842.372694145412
1257.052,827.1098401686099
1257.631,845.5161098676758
1258.21,852.2581691003024
1258.789,858.66935039086
1259.368,860.4163195970327
1259.947,820.8324092431853
1260.525,832.5852873170602
1261.104,874.0062778484548
1261.682,888.09738006413
1262.261,869.5232682504579
1262.84,864.9516061680229
1263.418,894.7167073275155
1263.996,844.817581485961
1264.575,873.2532552912257
1265.153,884.3590105839712
1265.731,896.4672031265886
1266.309,855.2444987809477
1266.887,868.3575634089407
1267.465,875.1397295390952
1268.043,881.2576630333056
1268.621,903.0446964200992
1269.199,892.5008288946947
1269.777,891.2927263189672
1270.355,911.4203878881335
1270.933,909.2171461307248
1271.51,915.3505889391827
1272.088,870.4855339135934
1272.666,944.9562398151224
1273.243,947.0969486122453
1273.821,918.2391697571447
